split,evaluation_protocol,eval_kind,seed,rep,level,axis,predictor,line,arm,kind,n,rmse_S,rmst_mae,rmst_bias
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,1,ET alone,counterfactual,1690,0.1121667270192608,1.8568991626097415,-0.1787123279634622
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,1,ET+ANTI-CDK wo CT,counterfactual,562,0.1416405603511534,2.0378621344875376,1.482591502723416
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,1,MONOCT std alone,counterfactual,1838,0.1366715978130101,2.511617275234518,-1.5495233602633254
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,1,POLYCT alone,counterfactual,1841,0.1211133270938086,2.0677516729682988,-0.696819710248415
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,2,ET alone,factual,121,0.1435605830551203,1.705900997289591,0.6586626357345299
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,2,ET+ANTI-CDK wo CT,factual,365,0.115930371596149,1.28808177915252,0.2967332086320878
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,2,MONOCT std alone,factual,269,0.1554467315758734,1.999216543962909,0.1508051563835555
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,2,POLYCT alone,factual,85,0.1648716185193373,2.1214609937204836,0.7304570482938851
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,2,ET alone,counterfactual,719,0.1571470522796899,1.8960198492892304,0.5560932416867465
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,2,ET+ANTI-CDK wo CT,counterfactual,475,0.1772901240105306,2.0783323771192377,1.7332005714539134
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,2,MONOCT std alone,counterfactual,571,0.1667443680866093,2.3192607678832204,-1.3065982418732471
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,2,POLYCT alone,counterfactual,755,0.1480375189023058,1.8986598821048393,-0.1692284586251884
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,3,ET alone,factual,14,0.1434602270708329,1.104296696265825,0.4975657907664766
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,3,ET+ANTI-CDK wo CT,factual,57,0.1241236397815565,0.7824668989543668,0.101088583772786
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,3,MONOCT std alone,factual,274,0.1591871750958123,1.3020550559280004,0.3216703369496901
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,3,POLYCT alone,factual,93,0.1097234964517935,0.9490016669728,0.0088458262154051
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,3,ET alone,counterfactual,424,0.162723035588829,1.2267040076708935,0.7991735622720982
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,3,ET+ANTI-CDK wo CT,counterfactual,381,0.1617686282243326,1.1806889524532675,1.0042785983164613
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,3,MONOCT std alone,counterfactual,164,0.1382638746608937,1.2534912580952238,-0.3928227371239426
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,3,POLYCT alone,counterfactual,345,0.1539345459585174,1.265497094055655,0.1911487698438839
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,4,ET+ANTI-CDK wo CT,factual,11,0.0986553620563117,0.8777494745986476,-0.3895243100543686
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,4,MONOCT std alone,factual,117,0.1832640550147476,1.49751336706269,0.1716736664118338
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,4,POLYCT alone,factual,65,0.1374645526396296,1.182145950628951,-0.2732312119709905
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,4,ET+ANTI-CDK wo CT,counterfactual,187,0.1894705043977719,1.479815694166722,1.1768071565663796
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,4,MONOCT std alone,counterfactual,81,0.1581548365983576,1.384181576554068,-0.0202335727600339
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,4,POLYCT alone,counterfactual,133,0.1845472253585612,1.6226859665294315,-0.3764899828461085
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,all,ET alone,factual,422,0.1375270369524526,1.9003140746129343,0.5217899024080463
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,all,ET+ANTI-CDK wo CT,factual,1848,0.0958359451171077,1.2995675419546406,0.2233254853212906
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,all,MONOCT std alone,factual,799,0.1609997197048776,1.8197469335359973,0.3144852661382081
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,all,POLYCT alone,factual,379,0.1333569053373116,1.6022219222914975,0.2792166033517275
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,all,ET alone,counterfactual,2833,0.1331756289625425,1.772509832580967,0.1541322968294702
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,all,ET+ANTI-CDK wo CT,counterfactual,1605,0.1634680985933257,1.7813423205031187,1.407588648104457
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,all,MONOCT std alone,counterfactual,2654,0.144438936405346,2.3580790219935417,-1.3791082820480427
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,all,POLYCT alone,counterfactual,3074,0.1352787402874525,1.916926731269163,-0.4537213451371965
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,1,ET alone,factual,298,0.0855349894516451,1.2940334548916643,0.538648509216301
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,1,ET+ANTI-CDK wo CT,factual,1423,0.0871841957035592,1.326142549192755,1.2003237957690427
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,1,MONOCT std alone,factual,137,0.123017610324282,2.0322696939480354,-0.2868321518489258
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,1,POLYCT alone,factual,119,0.1255187145173068,2.02349817020072,-0.0365364298903443
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,1,ET alone,counterfactual,1679,0.0798817555146829,1.15016963474304,0.5062396650866532
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,1,ET+ANTI-CDK wo CT,counterfactual,554,0.1086340915493802,1.7598636644079029,1.382754821077092
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,1,MONOCT std alone,counterfactual,1840,0.129653074770803,2.163407401384252,-1.5235223261842457
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,1,POLYCT alone,counterfactual,1858,0.152858415034694,2.6192652865248083,-1.7143499193030611
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,2,ET alone,factual,127,0.0983247707129061,1.1274076668281925,0.4246001174777843
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,2,ET+ANTI-CDK wo CT,factual,354,0.0980449533066225,1.1170747168079256,0.9494119734348516
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,2,MONOCT std alone,factual,273,0.119091383558966,1.46349076405165,0.5658210368678549
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,2,POLYCT alone,factual,86,0.1248256818399384,1.4837002549005736,0.775992613714156
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,2,ET alone,counterfactual,713,0.1034147948022062,1.2136810344987985,0.5142755655727296
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,2,ET+ANTI-CDK wo CT,counterfactual,486,0.141727592609939,1.6851668659473509,1.528046516686362
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,2,MONOCT std alone,counterfactual,567,0.0963306181721016,1.156880314788702,0.1056357115881768
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,2,POLYCT alone,counterfactual,754,0.1038918585357832,1.264226707552407,0.2000027104305218
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,3,ET alone,factual,26,0.0615587881345389,0.5075190229671772,-0.2085208749443108
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,3,ET+ANTI-CDK wo CT,factual,48,0.0445474674778319,0.3030387644075865,0.0636625346216094
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,3,MONOCT std alone,factual,261,0.0989506994647523,0.8535720469598675,-0.1798026515629363
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,3,POLYCT alone,factual,103,0.0811285281070368,0.63600861882968,0.1614198908179077
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,3,ET alone,counterfactual,412,0.0876244156926186,0.6978358493245236,0.0765836480223821
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,3,ET+ANTI-CDK wo CT,counterfactual,390,0.0863515260932446,0.6584549503470828,0.305688066525574
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,3,MONOCT std alone,counterfactual,177,0.0804603035006312,0.696052897816976,-0.3313872845660451
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,3,POLYCT alone,counterfactual,335,0.0976812827622262,0.7963330621558544,-0.1532697794206672
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,4,MONOCT std alone,factual,113,0.1248255052240609,1.1298797920081272,-0.4342776825654789
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,4,POLYCT alone,factual,76,0.112426248660979,0.971433561049934,-0.3212539565491005
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,4,MONOCT std alone,counterfactual,85,0.1218401661513225,1.117769675473559,-0.6420226066162319
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,4,POLYCT alone,counterfactual,122,0.1250829522348633,1.1033984515093862,-0.4053833544179667
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,all,ET alone,factual,451,0.0881765267302135,1.2017699286963262,0.4634588202163731
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,all,ET+ANTI-CDK wo CT,factual,1825,0.0885639870810077,1.258680086544033,1.1217580282943136
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,all,MONOCT std alone,factual,784,0.1144049167708239,1.3117508257786037,0.0244531480533113
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,all,POLYCT alone,factual,384,0.1124234361619288,1.3222196420692367,0.1421835356223419
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,all,ET alone,counterfactual,2804,0.0875699718833221,1.0998565493056032,0.4451524033234908
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,all,ET+ANTI-CDK wo CT,counterfactual,1430,0.1158977320725675,1.4340930052921346,1.1383881985533253
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,all,MONOCT std alone,counterfactual,2669,0.1202586810583041,1.8189706041068097,-1.0702934067587433
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,all,POLYCT alone,counterfactual,3069,0.1358714941521606,2.027112423187998,-1.0215908281998662
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,1,ET alone,factual,298,0.0,7.993786729103513e-06,-7.902222759858631e-06
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,1,ET+ANTI-CDK wo CT,factual,1423,0.0,6.469986590417201e-06,-6.441045631075671e-06
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,1,MONOCT std alone,factual,137,0.0,8.530226824318557e-06,-8.165439562561899e-06
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,1,POLYCT alone,factual,119,0.0,8.346382335802486e-06,-8.325853000857127e-06
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,1,ET alone,counterfactual,1679,0.0,7.34789095969532e-06,-7.279107280595829e-06
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,1,ET+ANTI-CDK wo CT,counterfactual,554,0.0,7.80355665821007e-06,-7.779181113713453e-06
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,1,MONOCT std alone,counterfactual,1840,0.0,7.64959777391675e-06,-7.560907221371149e-06
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,1,POLYCT alone,counterfactual,1858,0.0,7.387533836728092e-06,-7.312005920051814e-06
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,2,ET alone,factual,127,0.0,1.3899429999796991e-05,-1.3574873755351984e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,2,ET+ANTI-CDK wo CT,factual,354,0.0,1.1667961133959505e-05,-1.1609019943680728e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,2,MONOCT std alone,factual,273,0.0,1.345462992142276e-05,-1.1745040402421052e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,2,POLYCT alone,factual,86,0.0,1.3732553866827227e-05,-1.3346841717640677e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,2,ET alone,counterfactual,713,0.0,1.309474194496557e-05,-1.2496728506098742e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,2,ET+ANTI-CDK wo CT,counterfactual,486,0.0,1.3550051360637312e-05,-1.3099870087702802e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,2,MONOCT std alone,counterfactual,567,0.0,1.326844196987961e-05,-1.2993443711126673e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,2,POLYCT alone,counterfactual,754,0.0,1.315753180926728e-05,-1.2581363400611415e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,3,ET alone,factual,26,0.0,1.5315104403881626e-05,-1.5315104403881626e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,3,ET+ANTI-CDK wo CT,factual,48,0.0,1.19029153964334e-05,-1.19029153964334e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,3,MONOCT std alone,factual,261,0.0,1.8290442558505585e-05,-1.7526958730404495e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,3,POLYCT alone,factual,103,0.0,1.8381157442702243e-05,-1.786004797159818e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,3,ET alone,counterfactual,412,0.0,1.7637255777411886e-05,-1.7223121538087443e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,3,ET+ANTI-CDK wo CT,counterfactual,390,0.0,1.725641643846032e-05,-1.7169729305719875e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,3,MONOCT std alone,counterfactual,177,0.0,1.7118400878467795e-05,-1.6621079547844862e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,3,POLYCT alone,counterfactual,335,0.0,1.7228307099093397e-05,-1.6879205513786082e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,4,MONOCT std alone,factual,113,0.0,1.989140453590723e-05,-1.4721486754068946e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,4,POLYCT alone,factual,76,0.0,1.8465646562364724e-05,-1.7852456676830342e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,4,MONOCT std alone,counterfactual,85,0.0,1.8690464610483057e-05,-1.7769591748262314e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,4,POLYCT alone,counterfactual,122,0.0,1.9491265667608935e-05,-1.5686765810504446e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,all,ET alone,factual,451,0.0,1.0078866451769374e-05,-9.926971316781588e-06
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,all,ET+ANTI-CDK wo CT,factual,1825,0.0,7.621144711569394e-06,-7.587145716226006e-06
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,all,MONOCT std alone,factual,784,0.0,1.5131746509958583e-05,-1.3473374339001646e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,all,POLYCT alone,factual,384,0.0,1.4247050744389813e-05,-1.3893168081595872e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,all,ET alone,counterfactual,2804,0.0,1.0321044689152135e-05,-1.006694530052098e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,all,ET+ANTI-CDK wo CT,counterfactual,1430,0.0,1.2334613818823522e-05,-1.2148529810385713e-05
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,all,MONOCT std alone,counterfactual,2669,0.0,9.822822386027883e-06,-9.640951011653268e-06
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,all,POLYCT alone,counterfactual,3069,0.0,1.0360454266038743e-05,-9.983830003101062e-06
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,1,ET alone,factual,298,0.1223484522263337,1.9909807856645416,0.3851714916287413
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,1,ET+ANTI-CDK wo CT,factual,1423,0.0890336538491941,1.3322519876781822,0.1018995550149861
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,1,MONOCT std alone,factual,137,0.1495628072107239,2.549219557880784,0.1939310103034018
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,1,POLYCT alone,factual,119,0.1184815143026843,2.04172597610811,-0.4173680767584268
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,1,ET alone,counterfactual,1679,0.1127681213270831,1.850540819021998,-0.2741507780318084
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,1,ET+ANTI-CDK wo CT,counterfactual,554,0.1322656532686235,1.9542819825760611,1.3226003826763513
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,1,MONOCT std alone,counterfactual,1840,0.1531956466405679,2.958143743743214,-2.259565210883429
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,1,POLYCT alone,counterfactual,1858,0.1291187555710134,2.3289581975651017,-1.27525926903411
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,2,ET alone,factual,127,0.1297043639163482,1.6356707795254328,0.0108345942916975
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,2,ET+ANTI-CDK wo CT,factual,354,0.1130786654534879,1.2765347392148656,0.4940625146659461
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,2,MONOCT std alone,factual,273,0.1711432043073861,2.2514667631552685,0.4151793865914847
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,2,POLYCT alone,factual,86,0.1487721604256652,1.9419720743986053,0.3198265260973409
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,2,ET alone,counterfactual,713,0.1573566756392065,1.9906966471523695,0.2503070721233786
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,2,ET+ANTI-CDK wo CT,counterfactual,486,0.1927421831609726,2.266081805961792,2.0122240112584553
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,2,MONOCT std alone,counterfactual,567,0.1655472912067501,2.2952109429388923,-1.4238209422008823
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,2,POLYCT alone,counterfactual,754,0.1543530346434434,2.022998006140409,-0.3179131522925817
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,3,ET alone,factual,26,0.1175911602876948,1.1086638368642558,-0.7418978135957921
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,3,ET+ANTI-CDK wo CT,factual,48,0.0694584469097946,0.5793639014644515,-0.2449027299200055
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,3,MONOCT std alone,factual,261,0.1520234672274333,1.271859798145541,0.2476549476610328
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,3,POLYCT alone,factual,103,0.1404595576644981,1.1034410937613686,0.3336562885487791
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,3,ET alone,counterfactual,412,0.1435653750206752,1.179096403272708,0.153081885108363
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,3,ET+ANTI-CDK wo CT,counterfactual,390,0.1568523391226285,1.1440337831355167,0.89830681340663
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,3,MONOCT std alone,counterfactual,177,0.1422144064922069,1.2524461619863845,-0.3888062960160618
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,3,POLYCT alone,counterfactual,335,0.1429542023441678,1.1822103626186478,0.1499384727352716
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,4,MONOCT std alone,factual,113,0.1896453994220716,1.6359572187862566,0.0910666554657954
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,4,POLYCT alone,factual,76,0.1561227660124371,1.378845490581357,0.0507196699660988
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,4,MONOCT std alone,counterfactual,85,0.1600028056663754,1.4523384478803878,-0.2476794014388413
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,4,POLYCT alone,counterfactual,122,0.181684750148439,1.5089805727849648,0.2406390022496819
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,all,ET alone,factual,451,0.1241991975487286,1.8400614698142663,0.2147843787736583
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,all,ET+ANTI-CDK wo CT,factual,1825,0.0937446415257251,1.3016423799552927,0.1688470498311835
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,all,MONOCT std alone,factual,784,0.16427337050489,1.88866336582894,0.274031880558936
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,all,POLYCT alone,factual,384,0.1393668850340891,1.6365147903561177,0.0418218040314226
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,all,ET alone,counterfactual,2804,0.1301508971598687,1.7875222762859948,-0.0780172885972866
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,all,ET+ANTI-CDK wo CT,counterfactual,1430,0.1615949899911052,1.8392735324946996,1.441259537554471
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,all,MONOCT std alone,counterfactual,2669,0.1554285896325905,2.6562386031754546,-1.8938845731624407
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,all,POLYCT alone,counterfactual,3069,0.1396045287181731,2.0960185497109287,-0.8242264229564047
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,1,ET alone,factual,312,0.1105356187662365,1.7561271958993727,1.5731846021180833
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,1,ET+ANTI-CDK wo CT,factual,1378,0.0791980773334266,1.2502975638195786,1.1213213853525632
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,1,MONOCT std alone,factual,142,0.1276355672629612,1.983997974689676,0.0432610955679322
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,1,POLYCT alone,factual,145,0.1116548533126708,1.65743501531965,0.4920887615434361
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,1,ET alone,counterfactual,1665,0.0913712119515239,1.3863574910867456,1.1940387549790272
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,1,ET+ANTI-CDK wo CT,counterfactual,599,0.1093873103794788,1.7100094699534083,1.5443770279205824
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,1,MONOCT std alone,counterfactual,1835,0.0922317741335016,1.4814990241068815,-0.6031964902623345
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,1,POLYCT alone,counterfactual,1832,0.1002303452615585,1.5746372761768226,-0.6452005110341633
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,2,ET alone,factual,115,0.1111794609171543,1.3301575749446066,0.8554096533940214
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,2,ET+ANTI-CDK wo CT,factual,379,0.0861677916686321,0.9300680248414828,0.6586681533274539
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,2,MONOCT std alone,factual,273,0.1264813341573847,1.6044183295597143,0.5314903781606329
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,2,POLYCT alone,factual,73,0.1004144531915018,1.3070048943862065,-0.1187810706606384
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,2,ET alone,counterfactual,725,0.1260614215789087,1.4337774768582043,1.1062451741883843
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,2,ET+ANTI-CDK wo CT,counterfactual,461,0.1380884154444876,1.583528609658044,1.2589930636187647
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,2,MONOCT std alone,counterfactual,567,0.0913953359023469,1.1273656767445863,-0.2183338350164166
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,2,POLYCT alone,counterfactual,767,0.1034704240926113,1.2657172571464292,-0.0658834665889761
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,3,ET alone,factual,23,0.0747148696084837,0.5412654249666331,-0.2204127649800407
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,3,ET+ANTI-CDK wo CT,factual,58,0.050864334651099,0.4331370897435157,-0.1069334672434814
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,3,MONOCT std alone,factual,254,0.1108820825523385,0.9357544762575384,-0.1435133828391359
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,3,POLYCT alone,factual,103,0.111935616959339,0.9553397404580496,-0.2822998741666401
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,3,ET alone,counterfactual,415,0.1125903027379006,0.8624245519650842,0.4290272996174305
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,3,ET+ANTI-CDK wo CT,counterfactual,380,0.1044209431268015,0.789239241132867,0.2546572229659987
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,3,MONOCT std alone,counterfactual,184,0.1065214459509646,0.9248915081923942,-0.5045128277361606
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,3,POLYCT alone,counterfactual,335,0.108859564274539,0.9238456681710246,-0.3228585003414367
