split,evaluation_protocol,eval_kind,seed,rep,level,axis,predictor,line,arm_a,arm_b,n,pehe,ate_true,ate_bias,sign_agree
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,1,ET alone,MONOCT std alone,1977,1.9842304194840097,0.3099325821984922,1.8106376006018008,0.9979767324228628
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,1,ET alone,POLYCT alone,1977,2.2428502449628316,0.0,1.8156613111495972,0.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,2.0105762709692363,0.8707330727244366,1.8062648272847184,0.9984825493171472
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,2.1935779801196436,0.5608004905259445,1.8112886570418043,0.9994941831057156
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,1,MONOCT std alone,POLYCT alone,1977,0.7415052391902796,-0.3099325821984922,0.0050237999547635,0.7157309054122407
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,2,ET alone,ET+ANTI-CDK wo CT,840,0.2274004561881799,-0.5830008191431523,0.0837724012697697,0.9988095238095238
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,2,ET alone,MONOCT std alone,840,1.2401350382807468,0.3141787786310404,1.046545551317385,0.9964285714285714
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,2,ET alone,POLYCT alone,840,1.3783952267404378,0.0,1.1423851251602173,0.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,1.19002427986685,0.8971795977741928,0.96277320965226,0.9988095238095238
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,2,ET+ANTI-CDK wo CT,POLYCT alone,840,1.305902579529166,0.5830008191431523,1.058612664285803,0.9940476190476192
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,2,MONOCT std alone,POLYCT alone,840,0.2920933262851181,-0.3141787786310404,0.0958395738428324,0.8404761904761905
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,3,ET alone,ET+ANTI-CDK wo CT,438,0.2607940722043625,-0.3508721192224569,0.1881489504917211,0.9634703196347032
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,3,ET alone,MONOCT std alone,438,0.7904702393327431,0.1899443252072348,0.6900903599276529,0.9954337899543378
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,3,ET alone,POLYCT alone,438,0.8506349097068486,0.0,0.7082449793815613,0.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,0.6694791098592444,0.5408164444296917,0.501941424337093,0.9931506849315068
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,3,ET+ANTI-CDK wo CT,POLYCT alone,438,0.7302599406188045,0.3508721192224569,0.5200961033956462,0.9748858447488584
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,3,MONOCT std alone,POLYCT alone,438,0.2053038570082315,-0.1899443252072348,0.0181546045527472,0.819634703196347
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,4,ET alone,MONOCT std alone,198,0.9714680186147122,0.2123272558745106,0.86880157980359,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,4,ET alone,POLYCT alone,198,1.019999476821569,0.0,0.8482397794723511,0.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,4,MONOCT std alone,POLYCT alone,198,0.2853748246819942,-0.2123272558745106,-0.020561666220788,0.797979797979798
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,all,ET alone,ET+ANTI-CDK wo CT,3255,0.2859937535871513,-0.5382811815881647,0.0495924742364801,0.9932411674347158
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,all,ET alone,MONOCT std alone,3453,1.661840243142893,0.2901486533913741,1.4286160093512406,0.9973935708079932
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,all,ET alone,POLYCT alone,3453,1.8691607863753672,0.0,1.4559308290481567,0.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,all,ET+ANTI-CDK wo CT,MONOCT std alone,3255,1.6973588801503223,0.833163671141855,1.4130767062842926,0.9978494623655914
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,all,ET+ANTI-CDK wo CT,POLYCT alone,3255,1.8532153007804637,0.5382811815881647,1.4433039634084783,0.9947772657450076
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,all,MONOCT std alone,POLYCT alone,3453,0.5878556495683616,-0.2901486533913741,0.0273147302899489,0.7639733565015928
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,1,ET alone,ET+ANTI-CDK wo CT,1977,1.0216820426889374e-06,-0.5608004905259445,-5.515369335684639e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,1,ET alone,MONOCT std alone,1977,5.654846318497088e-07,0.3099325821984922,2.2518249048752994e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,1,ET alone,POLYCT alone,1977,0.0,0.0,0.0,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,1.579442380549241e-06,0.8707330727244366,7.767194242225273e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,1.0216820426889374e-06,0.5608004905259445,5.515369335684639e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,1,MONOCT std alone,POLYCT alone,1977,5.654846318497088e-07,-0.3099325821984922,-2.2518249048752994e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,2,ET alone,ET+ANTI-CDK wo CT,840,2.031244546265087e-06,-0.5830008191431523,-1.513069269876155e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,2,ET alone,MONOCT std alone,840,1.140094135359781e-06,0.3141787786310404,-9.050537269628125e-08,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,2,ET alone,POLYCT alone,840,0.0,0.0,0.0,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,3.156856408749062e-06,0.8971795977741928,6.080155434684542e-08,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,2,ET+ANTI-CDK wo CT,POLYCT alone,840,2.031244546265087e-06,0.5830008191431523,1.513069269876155e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,2,MONOCT std alone,POLYCT alone,840,1.140094135359781e-06,-0.3141787786310404,9.050537269628125e-08,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,3,ET alone,ET+ANTI-CDK wo CT,438,2.8419528465710577e-06,-0.3508721192224569,-4.0154251851332035e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,3,ET alone,MONOCT std alone,438,1.630164435145289e-06,0.1899443252072348,-1.1382148973337893e-08,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,3,ET alone,POLYCT alone,438,0.0,0.0,0.0,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,4.4531017471784566e-06,0.5408164444296917,3.9016036956773803e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,3,ET+ANTI-CDK wo CT,POLYCT alone,438,2.8419528465710577e-06,0.3508721192224569,4.0154251851332035e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,3,MONOCT std alone,POLYCT alone,438,1.630164435145289e-06,-0.1899443252072348,1.1382148973337893e-08,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,4,ET alone,MONOCT std alone,198,1.9211675883339314e-06,0.2123272558745106,-3.4473557108949393e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,4,ET alone,POLYCT alone,198,0.0,0.0,0.0,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,4,MONOCT std alone,POLYCT alone,198,1.9211675883339314e-06,-0.2123272558745106,3.4473557108949393e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,all,ET alone,ET+ANTI-CDK wo CT,3255,1.66900494173958e-06,-0.5382811815881647,-4.28068190339026e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,all,ET alone,MONOCT std alone,3453,1.023724860516103e-06,0.2901486533913741,8.569888393372693e-08,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,all,ET alone,POLYCT alone,3453,0.0,0.0,0.0,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,all,ET+ANTI-CDK wo CT,MONOCT std alone,3255,2.5991085459900077e-06,0.833163671141855,5.399501841196752e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,all,ET+ANTI-CDK wo CT,POLYCT alone,3255,1.66900494173958e-06,0.5382811815881647,4.28068190339026e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,all,MONOCT std alone,POLYCT alone,3453,1.023724860516103e-06,-0.2901486533913741,-8.569888393372693e-08,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,1,ET alone,ET+ANTI-CDK wo CT,1977,0.5892031866491578,-0.5608004905259445,-0.51138792398534,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,1,ET alone,MONOCT std alone,1977,1.736328463084455,0.3099325821984922,1.7296659533533896,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,1,ET alone,POLYCT alone,1977,0.6741814621122123,0.0,0.6741814621122124,0.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,2.2846991123454528,0.8707330727244366,2.241053877338729,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,1.2211541899413088,0.5608004905259445,1.1855693860975525,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,1,MONOCT std alone,POLYCT alone,1977,1.0663675411310978,-0.3099325821984922,-1.0554844912411774,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,2,ET alone,ET+ANTI-CDK wo CT,840,0.7107660567631492,-0.5830008191431523,-0.6688252293502505,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,2,ET alone,MONOCT std alone,840,1.3792117262708783,0.3141787786310404,1.374066861902506,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,2,ET alone,POLYCT alone,840,1.19501064763876,0.0,1.1950106476387603,0.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,2.0742336367229046,0.8971795977741928,2.0428920912527566,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,2,ET+ANTI-CDK wo CT,POLYCT alone,840,1.8792938504615544,0.5830008191431523,1.8638358769890109,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,2,MONOCT std alone,POLYCT alone,840,0.2150031924669038,-0.3141787786310404,-0.1790562142637456,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,3,ET alone,ET+ANTI-CDK wo CT,438,0.4132409265988805,-0.3508721192224569,0.374457434040773,0.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,3,ET alone,MONOCT std alone,438,1.1715552968457694,0.1899443252072348,1.168253340267115,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,3,ET alone,POLYCT alone,438,1.1035493465923736,0.0,1.1035493465923736,0.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,0.8360822057627161,0.5408164444296917,0.7937959062263424,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,3,ET+ANTI-CDK wo CT,POLYCT alone,438,0.7497497652257402,0.3508721192224569,0.7290919125516007,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,3,MONOCT std alone,POLYCT alone,438,0.1091446440260257,-0.1899443252072348,-0.0647039936747415,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,4,ET alone,MONOCT std alone,198,0.6704572382087564,0.2123272558745106,0.6655446124006181,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,4,ET alone,POLYCT alone,198,0.5030061566955748,0.0,0.5030061566955748,0.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,4,MONOCT std alone,POLYCT alone,198,0.1816095447767111,-0.2123272558745106,-0.1625384557050434,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,all,ET alone,ET+ANTI-CDK wo CT,3255,0.6034948800004603,-0.5382811815881647,-0.4328155951653977,0.8654377880184332
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,all,ET alone,MONOCT std alone,3453,1.5455603937237663,0.2901486533913741,1.5109292065074065,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,all,ET alone,POLYCT alone,3453,0.8812577507300221,0.0,0.8455301266856605,0.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,all,ET+ANTI-CDK wo CT,MONOCT std alone,3255,2.091594921416145,0.833163671141855,1.995169117996351,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,all,ET+ANTI-CDK wo CT,POLYCT alone,3255,1.3757850820335595,0.5382811815881647,1.2991812813158927,1.0
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,all,MONOCT std alone,POLYCT alone,3453,0.8159117614399909,-0.2901486533913741,-0.6653990798217462,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,1,ET alone,ET+ANTI-CDK wo CT,1977,0.4840250033551864,-0.5413839467929185,0.066616112844783,0.995953464845726
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,1,ET alone,MONOCT std alone,1977,0.8904275689727942,0.1257163087597471,0.5146023233661075,0.7738998482549317
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,1,ET alone,POLYCT alone,1977,2.7536437463212695,-0.0489540319413207,2.111745141026404,0.6793120890237734
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,0.8867759875040656,0.6671002555526655,0.4479862999282915,0.9615579160343956
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,2.5303099779373657,0.4924299148515976,2.045128879170009,0.8396560445118867
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,1,MONOCT std alone,POLYCT alone,1977,2.181031393427533,-0.1746703407010678,1.5971426984510069,0.5447647951441578
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,2,ET alone,ET+ANTI-CDK wo CT,840,0.8261743981394521,-0.4714099314469947,-0.4182199094038353,0.9226190476190476
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,2,ET alone,MONOCT std alone,840,0.7531396444086755,0.1847423040256509,-0.2621199511871347,0.4642857142857143
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,2,ET alone,POLYCT alone,840,1.179651818290793,-0.1010540577335844,0.0312697070403585,0.6297619047619047
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,0.6594633764354719,0.6561522354726459,0.1560999880190228,0.8773809523809524
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,2,ET+ANTI-CDK wo CT,POLYCT alone,840,0.913746438180832,0.3703558737134104,0.4494896238947744,0.7761904761904762
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,2,MONOCT std alone,POLYCT alone,840,0.8995383465814943,-0.2857963617592354,0.2933896563648481,0.7761904761904762
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,3,ET alone,ET+ANTI-CDK wo CT,438,0.5304859024388505,-0.3127745008536605,-0.2531590843132706,0.906392694063927
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,3,ET alone,MONOCT std alone,438,0.7322708169012974,0.1043652281969561,-0.4884712383955493,0.2990867579908676
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,3,ET alone,POLYCT alone,438,0.7312272904255597,-0.050827075796517,-0.4006751281448281,0.6415525114155252
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,0.4747261229393856,0.4171397290506167,-0.2353121540822786,0.7328767123287672
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,3,ET+ANTI-CDK wo CT,POLYCT alone,438,0.435105245861254,0.2619474250571434,-0.1475160363809769,0.8105022831050228
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,3,MONOCT std alone,POLYCT alone,438,0.388125991063367,-0.1551923039934732,0.0877961028001405,0.7648401826484018
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,4,ET+ANTI-CDK wo CT,MONOCT std alone,198,0.679081557808169,0.5141919980433891,-0.4221087674287269,0.6313131313131313
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,4,ET+ANTI-CDK wo CT,POLYCT alone,198,0.5812286162735815,0.2925301450872036,-0.1866050991797062,0.7121212121212122
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,4,MONOCT std alone,POLYCT alone,198,0.4591095219165535,-0.2216618529561856,0.2355036598671177,0.6414141414141414
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,all,ET alone,ET+ANTI-CDK wo CT,3255,0.5969162267478157,-0.4925639436556001,-0.1015324785398344,0.9649769585253456
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,all,ET alone,MONOCT std alone,3255,0.8367179564009819,0.1380757750383513,0.179182076323877,0.6301075268817204
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,all,ET alone,POLYCT alone,3255,2.2442163643401294,-0.0626512408120051,1.2367713093621149,0.6614439324116743
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,all,ET+ANTI-CDK wo CT,MONOCT std alone,3453,0.781702098029312,0.6239624384481329,0.240413748876391,0.893136403127715
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,all,ET+ANTI-CDK wo CT,POLYCT alone,3453,1.9779287568699,0.4220349888454006,1.2508634229053928,0.8132059079061685
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,all,MONOCT std alone,POLYCT alone,3453,1.7180162552965532,-0.2019274496027324,1.010449674029002,0.6345207066319143
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,1,ET alone,ET+ANTI-CDK wo CT,1977,1.0848062222565784e-06,-0.5413839467929185,-5.389018787882449e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,1,ET alone,MONOCT std alone,1977,1.0314940439495856e-06,0.1257163087597471,6.483556533598556e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,1,ET alone,POLYCT alone,1977,1.2291804011816184e-06,-0.0489540319413207,1.5403455015661205e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,1.4730107231922563e-06,0.6671002555526655,1.1872575322868784e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,1.4736073293753116e-06,0.4924299148515976,6.929364290142459e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,1,MONOCT std alone,POLYCT alone,1977,1.279002244224508e-06,-0.1746703407010678,-4.943211032171213e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,2,ET alone,ET+ANTI-CDK wo CT,840,2.158953856945283e-06,-0.4714099314469947,-1.474848107529958e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,2,ET alone,MONOCT std alone,840,1.898917243404193e-06,0.1847423040256509,1.025022156486699e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,2,ET alone,POLYCT alone,840,2.238256411019032e-06,-0.1010540577335844,5.335330985345443e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,2.487650969977076e-06,0.6561522354726459,1.172506966962139e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,2,ET+ANTI-CDK wo CT,POLYCT alone,840,2.7924702654720684e-06,0.3703558737134104,6.810179091765178e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,2,MONOCT std alone,POLYCT alone,840,2.577552078322588e-06,-0.2857963617592354,-4.914890579521547e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,3,ET alone,ET+ANTI-CDK wo CT,438,2.969391081311489e-06,-0.3127745008536605,-4.110156504033569e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,3,ET alone,MONOCT std alone,438,2.3848277142515205e-06,0.1043652281969561,1.168139004373292e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,3,ET alone,POLYCT alone,438,3.359808120781016e-06,-0.050827075796517,3.499647317217747e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,3.5616061388707816e-06,0.4171397290506167,1.579154654762771e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,3,ET+ANTI-CDK wo CT,POLYCT alone,438,4.055199462529544e-06,0.2619474250571434,7.60980382097376e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,3,MONOCT std alone,POLYCT alone,438,3.898933999356934e-06,-0.1551923039934732,-8.181742726653951e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,4,ET+ANTI-CDK wo CT,MONOCT std alone,198,3.66809052590348e-06,0.5141919980433891,3.0394440708736425e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,4,ET+ANTI-CDK wo CT,POLYCT alone,198,4.216899216720248e-06,0.2925301450872036,-6.03326547055083e-08,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,4,MONOCT std alone,POLYCT alone,198,3.7531383127607298e-06,-0.2216618529561856,-3.6427706168185026e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,all,ET alone,ET+ANTI-CDK wo CT,3255,1.7618435200049282e-06,-0.4925639436556001,-4.206823689401063e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,all,ET alone,MONOCT std alone,3255,1.5303901318085502e-06,0.1380757750383513,8.155031097079046e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,all,ET alone,POLYCT alone,3255,1.9311914376718513e-06,-0.0626512408120051,2.783344580509217e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,all,ET+ANTI-CDK wo CT,MONOCT std alone,3453,2.264573325695047e-06,0.6239624384481329,1.1827294310595704e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,all,ET+ANTI-CDK wo CT,POLYCT alone,3453,2.4991719895330582e-06,0.4220349888454006,6.554746324050065e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,all,MONOCT std alone,POLYCT alone,3453,2.2997384435532603e-06,-0.2019274496027324,-5.272547985712972e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,naive_km,1,ET alone,ET+ANTI-CDK wo CT,1977,0.7901724605119632,-0.5413839467929185,-0.7383050574513144,1.0
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,naive_km,1,ET alone,MONOCT std alone,1977,1.2362689195366965,0.1257163087597471,1.138420958710386,0.7561962569549823
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,naive_km,1,ET alone,POLYCT alone,1977,0.829487802566126,-0.0489540319413207,0.0397365184539139,0.4390490642387455
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,naive_km,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,1.911238258019129,0.6671002555526655,1.8767260161617,0.9650986342943856
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,naive_km,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,1.119301823499295,0.4924299148515976,0.7780415759052286,0.8007081436519979
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,naive_km,1,MONOCT std alone,POLYCT alone,1977,1.3540618732866527,-0.1746703407010678,-1.098684440256472,0.6914516944865958
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,naive_km,2,ET alone,ET+ANTI-CDK wo CT,840,0.9165846507317058,-0.4714099314469947,-0.8041724607853461,0.9452380952380952
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,naive_km,2,ET alone,MONOCT std alone,840,1.470845716846938,0.1847423040256509,1.3959467411120714,0.6964285714285714
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,naive_km,2,ET alone,POLYCT alone,840,0.8537312237476173,-0.1010540577335844,0.3261876074389443,0.5083333333333333
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,naive_km,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,2.250066047330423,0.6561522354726459,2.2001192018974165,0.9142857142857144
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,naive_km,2,ET+ANTI-CDK wo CT,POLYCT alone,840,1.391855425528016,0.3703558737134104,1.1303600682242902,0.6880952380952381
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,naive_km,2,MONOCT std alone,POLYCT alone,840,1.3179873871608612,-0.2857963617592354,-1.0697591336731271,0.6904761904761905
