split,evaluation_protocol,eval_kind,seed,rep,level,axis,predictor,policy,line,n,value,regret,hit_rate,abstain_rate
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,reference,best_constant,3,438,9.517614287150188,0.366127062585013,0.4315068493150685,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,reference,best_constant,4,198,8.911732549344034,0.4258122209968665,0.4242424242424242,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,reference,best_constant,all,3453,16.883168925417735,0.5213649630757358,0.5522733854619172,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,dynasurv,line_only,1,1977,20.86428624498404,0.273101636045527,0.7182599898836621,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,dynasurv,line_only,2,840,13.817154782880344,0.6249012890970136,0.4416666666666666,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,dynasurv,line_only,3,438,9.537371583934528,0.3463697658006749,0.4383561643835616,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,dynasurv,line_only,4,198,8.938250165314967,0.3992946050259345,0.5252525252525253,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,dynasurv,line_only,all,3453,17.029321230943708,0.3752126575497622,0.6044019693020561,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,dynasurv,supported,1,1977,20.86428624498404,0.273101636045527,0.7182599898836621,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,dynasurv,supported,2,840,13.820263958765093,0.6217921132122677,0.4452380952380952,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,dynasurv,supported,3,438,9.572348375133034,0.3113929746021655,0.4497716894977169,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,dynasurv,supported,4,198,9.03070136514973,0.3068434051911717,0.5656565656565656,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,dynasurv,supported,all,3453,17.0398155488862,0.3647183396072725,0.6090356211989574,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,oracle,line_only,1,1977,21.137387881029568,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,oracle,line_only,2,840,14.442056071977358,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,oracle,line_only,3,438,9.8837413497352,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,oracle,line_only,4,198,9.337544770340902,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,oracle,line_only,all,3453,17.40453388849347,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,naive_km,line_only,1,1977,20.66515969933044,0.4722281816991301,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,naive_km,line_only,2,840,13.701575561130072,0.740480510847286,0.3976190476190476,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,naive_km,line_only,3,438,9.517614287150188,0.366127062585013,0.4315068493150685,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,naive_km,line_only,4,198,8.803388104957437,0.5341566653834658,0.398989898989899,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,naive_km,line_only,all,3453,16.876956298719634,0.5275775897738381,0.5508253692441355,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,reference,random,1,1977,20.299706335140264,0.8376815458893058,0.25,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,reference,random,2,840,13.497899072002529,0.94415699997483,0.25,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,reference,random,3,438,9.332678739381024,0.5510626103541784,0.25,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,reference,random,4,198,8.808055224424537,0.529489545916365,0.3333333333333334,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,reference,random,all,3453,16.594979110147513,0.8095547783459557,0.2547784535186794,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,reference,factual,1,1977,20.672744215137996,0.4390148526237497,0.6176024279210925,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,reference,factual,2,840,13.819161878922635,0.5678435807782111,0.4523809523809524,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,reference,factual,3,438,9.510577689176316,0.4124513622654965,0.3447488584474886,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,reference,factual,4,198,8.780842141144712,0.1553460812797768,0.6111111111111112,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,reference,factual,all,3453,16.907718234413185,0.4507191405318661,0.5424268751810021,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,reference,best_constant,1,1977,20.63821821510179,0.473540852659956,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,reference,best_constant,2,840,13.641715420439994,0.7452900392608515,0.3976190476190476,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,reference,best_constant,3,438,9.555031775697874,0.3679972757439391,0.4315068493150685,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,reference,best_constant,4,198,8.685231800530222,0.2509564218942654,0.6060606060606061,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,reference,best_constant,all,3453,16.844940103876773,0.5134972710682763,0.562699102229945,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,dynasurv,line_only,1,1977,20.681315869539684,0.4304431982220653,0.6707132018209409,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,dynasurv,line_only,2,840,13.689908289790964,0.6970971699098798,0.4178571428571428,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,dynasurv,line_only,3,438,9.629147924666189,0.2938811267756238,0.5114155251141552,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,dynasurv,line_only,4,198,8.833493002831803,0.1026952195926846,0.7777777777777778,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,dynasurv,line_only,all,3453,16.899242062863845,0.4591953120812039,0.5951346655082537,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,dynasurv,supported,1,1977,20.6819995573052,0.4297595104565506,0.6707132018209409,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,dynasurv,supported,2,840,13.71053730374469,0.6764681559561548,0.4226190476190476,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,dynasurv,supported,3,438,9.722502825303549,0.2005262261382657,0.5799086757990868,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,dynasurv,supported,4,198,8.833493002831803,0.1026952195926846,0.7777777777777778,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,dynasurv,supported,all,3453,16.916493574277894,0.4419438006671539,0.6049811757891689,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,oracle,line_only,1,1977,21.11175906776175,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,oracle,line_only,2,840,14.387005459700848,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,oracle,line_only,3,438,9.923029051441812,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,oracle,line_only,4,198,8.936188222424489,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,oracle,line_only,all,3453,17.35843737494505,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,naive_km,line_only,1,1977,20.63821821510179,0.473540852659956,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,naive_km,line_only,2,840,13.641715420439994,0.7452900392608515,0.3976190476190476,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,naive_km,line_only,3,438,9.555031775697874,0.3679972757439391,0.4315068493150685,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,naive_km,line_only,4,198,8.685231800530222,0.2509564218942654,0.6060606060606061,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,naive_km,line_only,all,3453,16.844940103876773,0.5134972710682763,0.562699102229945,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,reference,random,1,1977,20.27457972298012,0.8371793447816335,0.25,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,reference,random,2,840,13.418348311673414,0.9686571480274322,0.25,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,reference,random,3,438,9.367547649772568,0.5554814016692422,0.25,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,reference,random,4,198,8.579399221446343,0.3567890009781441,0.5,0.0
legacy_reused_holdout,1,bestCI,0,0,1.5,gamma,reference,random,all,3453,16.552552450212602,0.805884924732445,0.2643353605560382,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,reference,factual,1,1977,20.689851040437738,0.4364743238875106,0.6064744562468386,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,reference,factual,2,840,13.877209869660431,0.5437316298980258,0.4714285714285714,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,reference,factual,3,438,9.510144240440932,0.390662645139351,0.3584474885844749,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,reference,factual,4,198,8.82318628017483,0.1677045711849758,0.6212121212121212,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,reference,factual,all,3453,16.934006909425978,0.4413437738504521,0.5430060816681147,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,reference,best_constant,1,1977,20.6550383199426,0.4712870443826434,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,reference,best_constant,2,840,13.679900336149316,0.7410411634091428,0.3976190476190476,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,reference,best_constant,3,438,9.532288011292152,0.3685188742881324,0.4315068493150685,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,reference,best_constant,4,198,8.74594879655422,0.2449420548055872,0.6060606060606061,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,reference,best_constant,all,3453,16.864456140039284,0.5108945432371488,0.562699102229945,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,dynasurv,line_only,1,1977,20.7715884569792,0.3547369073460457,0.6929691451694486,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,dynasurv,line_only,2,840,13.882614536724809,0.5383269628336504,0.4726190476190476,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,dynasurv,line_only,3,438,9.680422376325245,0.2203845092550375,0.5799086757990868,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,dynasurv,line_only,4,198,8.859307700504726,0.131583150855083,0.7525252525252525,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,dynasurv,line_only,all,3453,17.00579047663687,0.3695602066395632,0.6284390385172314,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,dynasurv,supported,1,1977,20.7720360259936,0.3542893383316433,0.6929691451694486,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,dynasurv,supported,2,840,13.885872311864151,0.5350691876943072,0.475,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,dynasurv,supported,3,438,9.706221467137633,0.1945854184426519,0.6050228310502284,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,dynasurv,supported,4,198,8.867428620947244,0.1234622304125636,0.7525252525252525,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,dynasurv,supported,all,3453,17.010577421056784,0.3647732622196484,0.6322038806834637,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,oracle,line_only,1,1977,21.126325364325247,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,oracle,line_only,2,840,14.420941499558458,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,oracle,line_only,3,438,9.900806885580282,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,oracle,line_only,4,198,8.990890851359806,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,oracle,line_only,all,3453,17.37535068327643,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,naive_km,line_only,1,1977,20.6550383199426,0.4712870443826434,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,naive_km,line_only,2,840,13.679900336149316,0.7410411634091428,0.3976190476190476,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,naive_km,line_only,3,438,9.532288011292152,0.3685188742881324,0.4315068493150685,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,naive_km,line_only,4,198,8.74594879655422,0.2449420548055872,0.6060606060606061,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,naive_km,line_only,all,3453,16.864456140039284,0.5108945432371488,0.562699102229945,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,reference,random,1,1977,20.29552845604376,0.8307969082814843,0.25,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,reference,random,2,840,13.470530901239162,0.9504105983192992,0.25,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,reference,random,3,438,9.34262607190973,0.5581808136705532,0.25,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,reference,random,4,198,8.643573652502548,0.3473171988572592,0.5,0.0
legacy_reused_holdout,1,bestCI,1,1,1.5,gamma,reference,random,all,3453,16.577759489525448,0.7975911937509833,0.2643353605560382,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,reference,factual,1,1977,20.631907983716484,0.4623945220271004,0.5968639352554376,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,reference,factual,2,840,13.833028572184002,0.5480313059034085,0.4464285714285714,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,reference,factual,3,438,9.471442772730024,0.3682298542683425,0.3812785388127854,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,reference,factual,4,198,8.95015357699649,0.3450655019659734,0.398989898989899,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,reference,factual,all,3453,16.8924553800009,0.464554854493263,0.5215754416449464,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,reference,best_constant,1,1977,20.617403438584287,0.4768990671593029,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,reference,best_constant,2,840,13.635125829945142,0.7459340481422676,0.3976190476190476,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,reference,best_constant,3,438,9.46959757086752,0.3700750561308448,0.4315068493150685,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,reference,best_constant,4,198,8.865432370381598,0.429786708580865,0.4242424242424242,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,reference,best_constant,all,3453,16.830915621375784,0.5260946131183806,0.5522733854619172,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,dynasurv,line_only,1,1977,20.817683216080816,0.2766192896627681,0.7415275670207385,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,dynasurv,line_only,2,840,13.768024978624766,0.6130348994626474,0.4678571428571428,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,dynasurv,line_only,3,438,9.545580951409724,0.2940916755886393,0.4977168949771689,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,dynasurv,line_only,4,198,8.941736056631543,0.3534830223309216,0.5252525252525253,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,dynasurv,line_only,all,3453,16.99192843792849,0.3650817965656712,0.631624674196351,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,dynasurv,supported,1,1977,20.817683216080816,0.2766192896627681,0.7415275670207385,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,dynasurv,supported,2,840,13.779306765174892,0.601753112912519,0.4702380952380952,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,dynasurv,supported,3,438,9.616209078634244,0.2234635483641183,0.5296803652968036,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,dynasurv,supported,4,198,9.010592634698977,0.2846264442634877,0.5555555555555556,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,dynasurv,supported,all,3453,17.007580167695014,0.3494300667991494,0.6379959455545902,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,oracle,line_only,1,1977,21.094302505743585,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,oracle,line_only,2,840,14.381059878087411,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,oracle,line_only,3,438,9.839672626998366,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,oracle,line_only,4,198,9.295219078962464,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,oracle,line_only,all,3453,17.35701023449416,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,naive_km,line_only,1,1977,20.617403438584287,0.4768990671593029,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,naive_km,line_only,2,840,13.635125829945142,0.7459340481422676,0.3976190476190476,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,naive_km,line_only,3,438,9.46959757086752,0.3700750561308448,0.4315068493150685,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,naive_km,line_only,4,198,8.756714088446707,0.5385049905157571,0.398989898989899,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,naive_km,line_only,all,3453,16.824681558293506,0.5323286762006593,0.5508253692441355,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,reference,random,1,1977,20.246890370206213,0.8474121355373698,0.25,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,reference,random,2,840,13.426929405544865,0.9541304725425476,0.25,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,reference,random,3,438,9.280925549550672,0.5587470774476937,0.25,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,reference,random,4,198,8.760296983282664,0.5349220956798005,0.3333333333333334,0.0
legacy_reused_holdout,1,bestCI,2,2,1.5,gamma,reference,random,all,3453,16.538171779886632,0.8188384546075327,0.2547784535186794,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,reference,factual,1,1977,20.725964960546168,0.2237894642899218,0.7157309054122407,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,reference,factual,2,840,13.88819201449684,0.4937684607565375,0.4345238095238095,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,reference,factual,3,438,9.507858411499182,0.4428259620943414,0.1301369863013698,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,reference,factual,4,198,8.811182727989882,0.5298190105110137,0.0555555555555555,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,reference,factual,all,3453,16.956377116581454,0.33479849794821,0.5351867940920938,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,reference,best_constant,1,1977,20.94975442483609,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,reference,best_constant,2,840,14.381960475253376,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,reference,best_constant,3,438,9.95068437359352,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,reference,best_constant,4,198,9.341001738500896,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,reference,best_constant,all,3453,17.291175614529664,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,dynasurv,line_only,1,1977,20.905725050001383,0.0440293748347028,0.9595346484572584,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,dynasurv,line_only,2,840,14.336056287641217,0.0459041876121616,0.955952380952381,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,dynasurv,line_only,3,438,9.863839142384274,0.0868452312092479,0.8287671232876712,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,dynasurv,line_only,4,198,9.218491923793506,0.1225098147073903,0.7929292929292929,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,dynasurv,line_only,all,3453,17.2367589489565,0.0544166655731645,0.9325224442513756,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,dynasurv,supported,1,1977,20.90606476958127,0.0436896552548211,0.9595346484572584,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,dynasurv,supported,2,840,14.336056287641217,0.0459041876121616,0.955952380952381,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,dynasurv,supported,3,438,9.74069009682031,0.2099942767732105,0.6073059360730594,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,dynasurv,supported,4,198,8.94126538462343,0.3997363538774646,0.3686868686868687,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,dynasurv,supported,all,3453,17.205435893322772,0.085739721206893,0.8801042571676803,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,oracle,line_only,1,1977,20.94975442483609,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,oracle,line_only,2,840,14.381960475253376,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,oracle,line_only,3,438,9.95068437359352,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,oracle,line_only,4,198,9.341001738500896,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,oracle,line_only,all,3453,17.291175614529664,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,line_only,1,1977,20.94975442483609,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,line_only,2,840,14.381960475253376,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,line_only,3,438,9.95068437359352,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,line_only,4,198,9.341001738500896,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,naive_km,line_only,all,3453,17.291175614529664,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,reference,random,1,1977,20.45700096746895,0.4927534573671377,0.25,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,reference,random,2,840,13.860553895144124,0.5214065801092516,0.25,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,reference,random,3,438,9.644952745527045,0.3057316280664774,0.25,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,reference,random,4,198,8.992686867787514,0.3483148707133806,0.3333333333333334,0.0
legacy_reused_holdout,1,bestCI,0,0,0.0,heterogeneity,reference,random,all,3453,16.823457134946413,0.4677184795832519,0.2547784535186794,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,reference,factual,1,1977,20.7545922709377,0.2209028289161157,0.7197774405665149,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,reference,factual,2,840,13.93076299446131,0.4977505912332068,0.4214285714285714,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,reference,factual,3,438,9.502150570203495,0.4472315801309032,0.1095890410958904,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,reference,factual,4,198,8.864158986880724,0.1162086837852189,0.3838383838383838,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,reference,factual,all,3453,16.985437377394398,0.3109563107123844,0.5505357660005792,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,reference,best_constant,1,1977,20.975495099853816,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,reference,best_constant,2,840,14.428513585694516,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,reference,best_constant,3,438,9.949382150334396,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,reference,best_constant,4,198,8.980367670665943,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,reference,best_constant,all,3453,17.29639368810678,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,line_only,1,1977,20.9267410397276,0.0487540601262141,0.9499241274658572,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,line_only,2,840,14.416072289551137,0.0124412961433797,0.9821428571428572,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,line_only,3,438,9.915022941689251,0.0343592086451452,0.910958904109589,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,line_only,4,198,8.93084651201025,0.049521158655693,0.7777777777777778,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,line_only,all,3453,17.258255261106964,0.0381384269998161,0.9429481610194034,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,supported,1,1977,20.9267410397276,0.0487540601262141,0.9499241274658572,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,supported,2,840,14.414194426479614,0.0143191592149041,0.9797619047619048,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,supported,3,438,9.781866799199952,0.1675153511344451,0.6301369863013698,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,supported,4,198,8.93084651201025,0.049521158655693,0.7777777777777778,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,dynasurv,supported,all,3453,17.240908086073546,0.0554856020332345,0.9067477555748624,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,line_only,1,1977,20.975495099853816,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,line_only,2,840,14.428513585694516,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,line_only,3,438,9.949382150334396,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,line_only,4,198,8.980367670665943,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,oracle,line_only,all,3453,17.29639368810678,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,line_only,1,1977,20.975495099853816,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,line_only,2,840,14.428513585694516,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,line_only,3,438,9.949382150334396,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,line_only,4,198,8.980367670665943,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.0,heterogeneity,naive_km,line_only,all,3453,17.29639368810678,0.0,1.0,0.0
